Date,Store,Product_Item,Quantity,Sales,Promotion,Holiday
2024-10-03,Indiranagar,Eggs Pack,72,6480,No,No
2024-10-03,Indiranagar,Ice Cream,125,15000,No,No
2024-10-03,Indiranagar,Soft Drink,27,1215,No,No
2024-10-03,Indiranagar,Maggi,137,2466,No,No
2024-10-03,Indiranagar,Banana,71,3550,No,No
2024-10-03,Indiranagar,Butter,191,18145,No,No
2024-10-03,Indiranagar,Bread,48,1920,No,No
2024-10-03,Indiranagar,Milk 1L,35,1925,No,No
2024-10-03,Indiranagar,Soap,66,2970,No,No
2024-10-03,Indiranagar,Rice 5kg,174,60900,No,No
2024-10-03,Indiranagar,Chocolate,128,3840,No,No
2024-10-03,Indiranagar,Shampoo,21,5460,No,No
2024-10-03,Indiranagar,Toothpaste,150,14250,No,No
2024-10-03,Indiranagar,Juice,200,12000,No,No
2024-10-03,Indiranagar,Tomato,40,1400,No,No
2024-10-03,Whitefield,Bread,210,8400,Yes,No
2024-10-03,Whitefield,Soft Drink,41,1845,No,No
2024-10-03,Whitefield,Curd,100,3500,No,No
2024-10-03,Whitefield,Onion,28,840,No,No
2024-10-03,Whitefield,Potato,62,1736,No,No
2024-10-03,Whitefield,Ice Cream,111,13320,Yes,No
2024-10-03,Whitefield,Cheese,157,23550,No,No
2024-10-03,Whitefield,Tomato,208,7280,Yes,No
2024-10-03,Whitefield,Butter,33,3135,No,No
2024-10-03,Whitefield,Shampoo,38,9880,No,No
2024-10-03,Whitefield,Banana,172,8600,No,No
2024-10-03,Whitefield,Juice,104,6240,No,No
2024-10-03,Whitefield,Detergent,163,34230,Yes,No
2024-10-03,Whitefield,Apple,65,9100,No,No
2024-10-03,Whitefield,Rice 5kg,110,38500,Yes,No
2024-10-03,Whitefield,Chicken 1kg,113,29380,No,No
2024-10-03,Whitefield,Face Wash,181,39820,No,No
2024-10-03,Whitefield,Toothpaste,75,7125,No,No
2024-10-03,Marathahalli,Shampoo,200,52000,No,No
2024-10-03,Marathahalli,Tea Powder,169,23660,No,No
2024-10-03,Marathahalli,Butter,100,9500,No,No
2024-10-03,Marathahalli,Juice,176,10560,No,No
2024-10-03,Marathahalli,Banana,41,2050,No,No
2024-10-03,Marathahalli,Milk 1L,254,13970,Yes,No
2024-10-03,Marathahalli,Face Wash,250,55000,Yes,No
2024-10-03,Marathahalli,Eggs Pack,93,8370,No,No
2024-10-03,Marathahalli,Rice 5kg,84,29400,No,No
2024-10-03,Marathahalli,Cooking Oil,175,31500,Yes,No
2024-10-03,Marathahalli,Toothpaste,191,18145,Yes,No
2024-10-03,Jayanagar,Apple,66,9240,No,No
2024-10-03,Jayanagar,Coffee,50,14000,No,No
2024-10-03,Jayanagar,Juice,71,4260,Yes,No
2024-10-03,Jayanagar,Baby Wash,141,25380,Yes,No
2024-10-03,Jayanagar,Milk 1L,70,3850,No,No
2024-10-03,Jayanagar,Cheese,195,29250,No,No
2024-10-03,Jayanagar,Butter,51,4845,No,No
2024-10-03,Jayanagar,Tomato,200,7000,No,No
2024-10-03,Jayanagar,Paneer,213,23430,Yes,No
2024-10-03,Jayanagar,Chips,52,1040,No,No
2024-10-04,BTM-2,Chocolate,223,6690,Yes,No
2024-10-04,BTM-2,Coffee,198,55440,No,No
2024-10-04,BTM-2,Eggs Pack,77,6930,No,No
2024-10-04,BTM-2,Potato,26,728,No,No
2024-10-04,BTM-2,Tomato,121,4235,No,No
2024-10-04,BTM-2,Paneer,184,20240,Yes,No
2024-10-04,BTM-2,Onion,122,3660,Yes,No
2024-10-04,BTM-2,Curd,29,1015,No,No
2024-10-04,BTM-2,Cooking Oil,135,24300,No,No
2024-10-04,BTM-2,Bread,91,3640,No,No
2024-10-04,BTM-2,Biscuits,141,3525,No,No
2024-10-04,BTM-2,Shampoo,190,49400,No,No
2024-10-04,Koramangala,Tea Powder,146,20440,No,No
2024-10-04,Koramangala,Toothpaste,39,3705,Yes,No
2024-10-04,Koramangala,Ice Cream,143,17160,Yes,No
2024-10-04,Koramangala,Rice 5kg,167,58450,Yes,No
2024-10-04,Koramangala,Detergent,49,10290,No,No
2024-10-04,Koramangala,Shampoo,116,30160,No,No
2024-10-04,Koramangala,Tomato,73,2555,No,No
2024-10-04,Koramangala,Soap,156,7020,No,No
2024-10-04,Koramangala,Onion,130,3900,No,No
2024-10-04,Koramangala,Apple,46,6440,Yes,No
2024-10-04,Koramangala,Paneer,218,23980,Yes,No
2024-10-04,Koramangala,Chips,72,1440,No,No
2024-10-04,Koramangala,Potato,156,4368,No,No
2024-10-04,Koramangala,Cheese,178,26700,No,No
2024-10-04,Koramangala,Curd,117,4095,Yes,No
2024-10-04,Koramangala,Cooking Oil,22,3960,No,No
2024-10-04,Koramangala,Maggi,146,2628,No,No
2024-10-04,HSR Layout,Soft Drink,53,2385,No,No
2024-10-04,HSR Layout,Detergent,142,29820,No,No
2024-10-04,HSR Layout,Tea Powder,218,30520,Yes,No
2024-10-04,HSR Layout,Maggi,114,2052,Yes,No
2024-10-04,HSR Layout,Biscuits,60,1500,No,No
2024-10-04,HSR Layout,Ice Cream,106,12720,No,No
2024-10-04,HSR Layout,Bread,43,1720,No,No
2024-10-04,HSR Layout,Cooking Oil,21,3780,No,No
2024-10-04,HSR Layout,Onion,173,5190,No,No
2024-10-04,HSR Layout,Chicken 1kg,189,49140,No,No
2024-10-04,HSR Layout,Soap,232,10440,Yes,No
2024-10-04,HSR Layout,Cheese,88,13200,Yes,No
2024-10-04,HSR Layout,Coffee,22,6160,No,No
2024-10-04,Electronic City,Coffee,97,27160,No,No
2024-10-04,Electronic City,Chips,193,3860,No,No
2024-10-04,Electronic City,Biscuits,71,1775,Yes,No
2024-10-04,Electronic City,Detergent,137,28770,No,No
2024-10-04,Electronic City,Soft Drink,179,8055,No,No
2024-10-04,Electronic City,Paneer,151,16610,No,No
2024-10-04,Electronic City,Apple,174,24360,No,No
2024-10-04,Electronic City,Curd,59,2065,No,No
2024-10-04,Electronic City,Chicken 1kg,46,11960,No,No
2024-10-04,Electronic City,Cooking Oil,204,36720,Yes,No
2024-10-04,Electronic City,Bread,131,5240,No,No
2024-10-04,Electronic City,Shampoo,42,10920,No,No
2024-10-04,Electronic City,Maggi,63,1134,No,No
2024-10-04,Electronic City,Baby Wash,195,35100,No,No
2024-10-04,Electronic City,Tomato,43,1505,No,No
2024-10-04,Electronic City,Toothpaste,187,17765,No,No
2024-10-04,Electronic City,Butter,78,7410,No,No
2024-10-04,Indiranagar,Cooking Oil,44,7920,Yes,No
2024-10-04,Indiranagar,Ice Cream,108,12960,No,No
2024-10-04,Indiranagar,Face Wash,165,36300,No,No
2024-10-04,Indiranagar,Chicken 1kg,67,17420,No,No
2024-10-04,Indiranagar,Chips,83,1660,No,No
2024-10-04,Indiranagar,Potato,46,1288,No,No
2024-10-04,Indiranagar,Curd,57,1995,No,No
2024-10-04,Indiranagar,Tomato,61,2135,No,No
2024-10-04,Indiranagar,Apple,196,27440,No,No
2024-10-04,Indiranagar,Rice 5kg,150,52500,No,No
2024-10-04,Indiranagar,Shampoo,116,30160,No,No
2024-10-04,Indiranagar,Tea Powder,49,6860,No,No
2024-10-04,Indiranagar,Maggi,125,2250,No,No
2024-10-04,Indiranagar,Eggs Pack,90,8100,No,No
2024-10-04,Whitefield,Soap,121,5445,No,No
2024-10-04,Whitefield,Banana,139,6950,No,No
2024-10-04,Whitefield,Tea Powder,185,25900,Yes,No
2024-10-04,Whitefield,Milk 1L,172,9460,No,No
2024-10-04,Whitefield,Baby Wash,168,30240,No,No
2024-10-04,Whitefield,Cooking Oil,83,14940,Yes,No
2024-10-04,Whitefield,Biscuits,41,1025,Yes,No
2024-10-04,Whitefield,Detergent,53,11130,No,No
2024-10-04,Whitefield,Rice 5kg,151,52850,No,No
2024-10-04,Whitefield,Paneer,116,12760,No,No
2024-10-04,Whitefield,Juice,143,8580,No,No
2024-10-04,Whitefield,Ice Cream,84,10080,Yes,No
2024-10-04,Whitefield,Chicken 1kg,162,42120,Yes,No
2024-10-04,Whitefield,Face Wash,27,5940,No,No
2024-10-04,Whitefield,Eggs Pack,75,6750,Yes,No
2024-10-04,Marathahalli,Tea Powder,182,25480,No,No
2024-10-04,Marathahalli,Soap,38,1710,No,No
2024-10-04,Marathahalli,Coffee,42,11760,No,No
2024-10-04,Marathahalli,Rice 5kg,75,26250,No,No
2024-10-04,Marathahalli,Juice,130,7800,No,No
2024-10-04,Marathahalli,Ice Cream,55,6600,Yes,No
2024-10-04,Marathahalli,Butter,180,17100,No,No
2024-10-04,Marathahalli,Soft Drink,127,5715,No,No
2024-10-04,Marathahalli,Banana,147,7350,No,No
2024-10-04,Marathahalli,Toothpaste,65,6175,No,No
2024-10-04,Marathahalli,Apple,96,13440,No,No
2024-10-04,Marathahalli,Paneer,32,3520,No,No
2024-10-04,Marathahalli,Tomato,32,1120,No,No
2024-10-04,Marathahalli,Maggi,84,1512,Yes,No
2024-10-04,Marathahalli,Milk 1L,232,12760,Yes,No
2024-10-04,Marathahalli,Biscuits,75,1875,Yes,No
2024-10-04,Jayanagar,Tomato,53,1855,No,No
2024-10-04,Jayanagar,Eggs Pack,182,16380,No,No
2024-10-04,Jayanagar,Biscuits,174,4350,Yes,No
2024-10-04,Jayanagar,Maggi,158,2844,No,No
2024-10-04,Jayanagar,Shampoo,194,50440,No,No
2024-10-04,Jayanagar,Face Wash,87,19140,No,No
2024-10-04,Jayanagar,Chicken 1kg,149,38740,Yes,No
2024-10-04,Jayanagar,Coffee,23,6440,No,No
2024-10-04,Jayanagar,Paneer,44,4840,No,No
2024-10-04,Jayanagar,Tea Powder,138,19320,No,No
2024-10-04,Jayanagar,Curd,99,3465,No,No
2024-10-04,Jayanagar,Butter,152,14440,Yes,No
2024-10-04,Jayanagar,Chips,182,3640,Yes,No
2024-10-04,Jayanagar,Banana,145,7250,No,No
2024-10-05,BTM-2,Curd,212,7420,No,No
2024-10-05,BTM-2,Baby Wash,140,25200,No,No
2024-10-05,BTM-2,Detergent,165,34650,No,No
2024-10-05,BTM-2,Biscuits,132,3300,No,No
2024-10-05,BTM-2,Apple,99,13860,No,No
2024-10-05,BTM-2,Tea Powder,120,16800,No,No
2024-10-05,BTM-2,Paneer,120,13200,No,No
2024-10-05,BTM-2,Shampoo,25,6500,No,No
2024-10-05,BTM-2,Juice,204,12240,No,No
2024-10-05,BTM-2,Rice 5kg,81,28350,No,No
2024-10-05,BTM-2,Chicken 1kg,182,47320,No,No
2024-10-05,BTM-2,Ice Cream,121,14520,No,No
2024-10-05,BTM-2,Soap,197,8865,Yes,No
2024-10-05,Koramangala,Onion,184,5520,No,No
2024-10-05,Koramangala,Baby Wash,33,5940,No,No
2024-10-05,Koramangala,Soap,102,4590,No,No
2024-10-05,Koramangala,Maggi,106,1908,Yes,No
2024-10-05,Koramangala,Milk 1L,212,11660,No,No
2024-10-05,Koramangala,Tea Powder,228,31920,Yes,No
2024-10-05,Koramangala,Butter,187,17765,Yes,No
2024-10-05,Koramangala,Potato,50,1400,No,No
2024-10-05,Koramangala,Rice 5kg,50,17500,No,No
2024-10-05,Koramangala,Tomato,72,2520,No,No
2024-10-05,Koramangala,Chips,240,4800,No,No
2024-10-05,HSR Layout,Detergent,220,46200,No,No
2024-10-05,HSR Layout,Biscuits,210,5250,No,No
2024-10-05,HSR Layout,Chips,42,840,No,No
2024-10-05,HSR Layout,Rice 5kg,222,77700,No,No
2024-10-05,HSR Layout,Juice,174,10440,No,No
2024-10-05,HSR Layout,Bread,109,4360,No,No
2024-10-05,HSR Layout,Milk 1L,208,11440,No,No
2024-10-05,HSR Layout,Curd,132,4620,No,No
2024-10-05,HSR Layout,Apple,230,32200,No,No
2024-10-05,HSR Layout,Soap,249,11205,Yes,No
2024-10-05,HSR Layout,Eggs Pack,184,16560,No,No
2024-10-05,HSR Layout,Ice Cream,105,12600,No,No
2024-10-05,HSR Layout,Onion,126,3780,No,No
2024-10-05,HSR Layout,Paneer,105,11550,Yes,No
2024-10-05,HSR Layout,Tomato,202,7070,Yes,No
2024-10-05,HSR Layout,Tea Powder,37,5180,No,No
2024-10-05,HSR Layout,Banana,96,4800,No,No
2024-10-05,HSR Layout,Coffee,129,36120,No,No
2024-10-05,Electronic City,Chocolate,230,6900,No,No
2024-10-05,Electronic City,Coffee,51,14280,No,No
2024-10-05,Electronic City,Maggi,308,5544,Yes,No
2024-10-05,Electronic City,Tomato,63,2205,No,No
2024-10-05,Electronic City,Cooking Oil,292,52560,Yes,No
2024-10-05,Electronic City,Eggs Pack,51,4590,No,No
2024-10-05,Electronic City,Soft Drink,65,2925,Yes,No
2024-10-05,Electronic City,Soap,152,6840,No,No
2024-10-05,Electronic City,Chips,91,1820,No,No
2024-10-05,Electronic City,Apple,237,33180,Yes,No
2024-10-05,Electronic City,Ice Cream,282,33840,Yes,No
2024-10-05,Electronic City,Juice,130,7800,No,No
2024-10-05,Electronic City,Tea Powder,140,19600,No,No
2024-10-05,Electronic City,Curd,111,3885,No,No
2024-10-05,Electronic City,Shampoo,226,58760,No,No
2024-10-05,Electronic City,Face Wash,68,14960,No,No
2024-10-05,Electronic City,Banana,81,4050,No,No
2024-10-05,Electronic City,Onion,296,8880,Yes,No
2024-10-05,Indiranagar,Tomato,34,1190,No,No
2024-10-05,Indiranagar,Shampoo,85,22100,No,No
2024-10-05,Indiranagar,Chips,66,1320,No,No
2024-10-05,Indiranagar,Ice Cream,293,35160,Yes,No
2024-10-05,Indiranagar,Soft Drink,156,7020,No,No
2024-10-05,Indiranagar,Butter,60,5700,No,No
2024-10-05,Indiranagar,Paneer,210,23100,No,No
2024-10-05,Indiranagar,Baby Wash,195,35100,No,No
2024-10-05,Indiranagar,Eggs Pack,79,7110,No,No
2024-10-05,Indiranagar,Bread,204,8160,No,No
2024-10-05,Indiranagar,Potato,98,2744,No,No
2024-10-05,Indiranagar,Cheese,135,20250,No,No
2024-10-05,Indiranagar,Banana,207,10350,No,No
2024-10-05,Indiranagar,Maggi,52,936,No,No
2024-10-05,Indiranagar,Tea Powder,207,28980,No,No
2024-10-05,Indiranagar,Detergent,211,44310,Yes,No
2024-10-05,Indiranagar,Apple,136,19040,No,No
2024-10-05,Whitefield,Tomato,46,1610,Yes,No
2024-10-05,Whitefield,Eggs Pack,193,17370,No,No
2024-10-05,Whitefield,Baby Wash,72,12960,Yes,No
2024-10-05,Whitefield,Ice Cream,102,12240,No,No
2024-10-05,Whitefield,Bread,115,4600,No,No
2024-10-05,Whitefield,Curd,100,3500,No,No
2024-10-05,Whitefield,Rice 5kg,44,15400,No,No
2024-10-05,Whitefield,Cooking Oil,142,25560,No,No
2024-10-05,Whitefield,Toothpaste,106,10070,Yes,No
2024-10-05,Whitefield,Potato,117,3276,No,No
2024-10-05,Whitefield,Maggi,139,2502,No,No
2024-10-05,Whitefield,Onion,196,5880,No,No
2024-10-05,Whitefield,Milk 1L,205,11275,Yes,No
2024-10-05,Whitefield,Apple,180,25200,No,No
2024-10-05,Marathahalli,Chocolate,66,1980,No,No
2024-10-05,Marathahalli,Tea Powder,234,32760,No,No
2024-10-05,Marathahalli,Chicken 1kg,275,71500,Yes,No
2024-10-05,Marathahalli,Toothpaste,132,12540,No,No
2024-10-05,Marathahalli,Potato,89,2492,Yes,No
2024-10-05,Marathahalli,Rice 5kg,84,29400,No,No
2024-10-05,Marathahalli,Cheese,193,28950,No,No
2024-10-05,Marathahalli,Eggs Pack,206,18540,Yes,No
2024-10-05,Marathahalli,Soap,130,5850,No,No
2024-10-05,Marathahalli,Chips,212,4240,No,No
2024-10-05,Marathahalli,Paneer,150,16500,No,No
2024-10-05,Marathahalli,Shampoo,166,43160,No,No
2024-10-05,Marathahalli,Milk 1L,158,8690,No,No
2024-10-05,Marathahalli,Detergent,162,34020,No,No
2024-10-05,Marathahalli,Bread,193,7720,No,No
2024-10-05,Marathahalli,Juice,75,4500,No,No
2024-10-05,Marathahalli,Tomato,284,9940,Yes,No
2024-10-05,Jayanagar,Detergent,120,25200,No,No
2024-10-05,Jayanagar,Biscuits,187,4675,Yes,No
2024-10-05,Jayanagar,Coffee,133,37240,No,No
2024-10-05,Jayanagar,Ice Cream,159,19080,Yes,No
2024-10-05,Jayanagar,Tomato,218,7630,Yes,No
2024-10-05,Jayanagar,Soap,158,7110,No,No
2024-10-05,Jayanagar,Onion,91,2730,No,No
2024-10-05,Jayanagar,Soft Drink,39,1755,No,No
2024-10-05,Jayanagar,Potato,58,1624,No,No
2024-10-05,Jayanagar,Chocolate,73,2190,No,No
2024-10-05,Jayanagar,Tea Powder,223,31220,Yes,No
2024-10-05,Jayanagar,Curd,50,1750,No,No
2024-10-05,Jayanagar,Apple,91,12740,No,No
2024-10-05,Jayanagar,Chicken 1kg,66,17160,No,No
2024-10-05,Jayanagar,Chips,102,2040,No,No
2024-10-05,Jayanagar,Paneer,180,19800,No,No
2024-10-05,Jayanagar,Milk 1L,84,4620,No,No
2024-10-05,Jayanagar,Cheese,102,15300,No,No
2024-10-06,BTM-2,Paneer,31,3410,Yes,No
2024-10-06,BTM-2,Toothpaste,70,6650,No,No
2024-10-06,BTM-2,Bread,68,2720,No,No
2024-10-06,BTM-2,Coffee,190,53200,No,No
2024-10-06,BTM-2,Rice 5kg,105,36750,No,No
2024-10-06,BTM-2,Chips,109,2180,No,No
2024-10-06,BTM-2,Soft Drink,165,7425,Yes,No
2024-10-06,BTM-2,Baby Wash,109,19620,Yes,No
2024-10-06,BTM-2,Milk 1L,110,6050,No,No
2024-10-06,BTM-2,Banana,40,2000,No,No
2024-10-06,BTM-2,Chocolate,127,3810,No,No
2024-10-06,BTM-2,Ice Cream,186,22320,No,No
2024-10-06,Koramangala,Bread,212,8480,No,No
2024-10-06,Koramangala,Cooking Oil,39,7020,No,No
2024-10-06,Koramangala,Coffee,84,23520,No,No
2024-10-06,Koramangala,Detergent,66,13860,No,No
2024-10-06,Koramangala,Chips,169,3380,Yes,No
2024-10-06,Koramangala,Chocolate,228,6840,No,No
2024-10-06,Koramangala,Soft Drink,182,8190,No,No
2024-10-06,Koramangala,Cheese,90,13500,No,No
2024-10-06,Koramangala,Maggi,69,1242,No,No
2024-10-06,Koramangala,Face Wash,63,13860,Yes,No
2024-10-06,HSR Layout,Tea Powder,223,31220,No,No
2024-10-06,HSR Layout,Soap,55,2475,Yes,No
2024-10-06,HSR Layout,Rice 5kg,224,78400,No,No
2024-10-06,HSR Layout,Banana,172,8600,No,No
2024-10-06,HSR Layout,Apple,152,21280,Yes,No
2024-10-06,HSR Layout,Biscuits,102,2550,Yes,No
2024-10-06,HSR Layout,Chips,172,3440,No,No
2024-10-06,HSR Layout,Tomato,213,7455,No,No
2024-10-06,HSR Layout,Maggi,26,468,No,No
2024-10-06,HSR Layout,Shampoo,305,79300,Yes,No
2024-10-06,HSR Layout,Cooking Oil,181,32580,No,No
2024-10-06,HSR Layout,Potato,212,5936,No,No
2024-10-06,HSR Layout,Bread,136,5440,No,No
2024-10-06,HSR Layout,Curd,140,4900,No,No
2024-10-06,HSR Layout,Butter,48,4560,No,No
2024-10-06,HSR Layout,Baby Wash,165,29700,No,No
2024-10-06,HSR Layout,Face Wash,163,35860,No,No
2024-10-06,HSR Layout,Coffee,118,33040,Yes,No
2024-10-06,Electronic City,Soap,183,8235,Yes,No
2024-10-06,Electronic City,Butter,219,20805,No,No
2024-10-06,Electronic City,Chocolate,83,2490,Yes,No
2024-10-06,Electronic City,Coffee,54,15120,No,No
2024-10-06,Electronic City,Tomato,124,4340,No,No
2024-10-06,Electronic City,Soft Drink,239,10755,Yes,No
2024-10-06,Electronic City,Maggi,36,648,Yes,No
2024-10-06,Electronic City,Tea Powder,98,13720,No,No
2024-10-06,Electronic City,Milk 1L,64,3520,No,No
2024-10-06,Electronic City,Ice Cream,204,24480,Yes,No
2024-10-06,Electronic City,Detergent,62,13020,No,No
2024-10-06,Electronic City,Paneer,133,14630,No,No
2024-10-06,Electronic City,Biscuits,72,1800,No,No
2024-10-06,Electronic City,Toothpaste,74,7030,Yes,No
2024-10-06,Electronic City,Chicken 1kg,118,30680,No,No
2024-10-06,Electronic City,Rice 5kg,169,59150,No,No
2024-10-06,Electronic City,Chips,106,2120,Yes,No
2024-10-06,Electronic City,Shampoo,109,28340,No,No
2024-10-06,Indiranagar,Curd,79,2765,No,No
2024-10-06,Indiranagar,Rice 5kg,88,30800,No,No
2024-10-06,Indiranagar,Chips,45,900,No,No
2024-10-06,Indiranagar,Paneer,226,24860,No,No
2024-10-06,Indiranagar,Potato,236,6608,Yes,No
2024-10-06,Indiranagar,Soap,181,8145,No,No
2024-10-06,Indiranagar,Banana,184,9200,No,No
2024-10-06,Indiranagar,Biscuits,176,4400,No,No
2024-10-06,Indiranagar,Butter,165,15675,No,No
2024-10-06,Indiranagar,Detergent,59,12390,Yes,No
2024-10-06,Indiranagar,Bread,261,10440,Yes,No
2024-10-06,Whitefield,Toothpaste,79,7505,No,No
2024-10-06,Whitefield,Cheese,171,25650,No,No
2024-10-06,Whitefield,Baby Wash,50,9000,No,No
2024-10-06,Whitefield,Ice Cream,208,24960,No,No
2024-10-06,Whitefield,Maggi,156,2808,No,No
2024-10-06,Whitefield,Detergent,193,40530,No,No
2024-10-06,Whitefield,Chips,196,3920,No,No
2024-10-06,Whitefield,Milk 1L,191,10505,Yes,No
2024-10-06,Whitefield,Coffee,172,48160,Yes,No
2024-10-06,Whitefield,Apple,31,4340,No,No
2024-10-06,Marathahalli,Milk 1L,170,9350,No,No
2024-10-06,Marathahalli,Potato,91,2548,No,No
2024-10-06,Marathahalli,Chicken 1kg,163,42380,No,No
2024-10-06,Marathahalli,Baby Wash,234,42120,No,No
2024-10-06,Marathahalli,Apple,45,6300,No,No
2024-10-06,Marathahalli,Tea Powder,183,25620,No,No
2024-10-06,Marathahalli,Banana,147,7350,No,No
2024-10-06,Marathahalli,Coffee,168,47040,No,No
2024-10-06,Marathahalli,Chocolate,220,6600,No,No
2024-10-06,Marathahalli,Butter,181,17195,No,No
2024-10-06,Marathahalli,Bread,183,7320,No,No
2024-10-06,Jayanagar,Butter,100,9500,No,No
2024-10-06,Jayanagar,Potato,130,3640,Yes,No
2024-10-06,Jayanagar,Juice,205,12300,No,No
2024-10-06,Jayanagar,Soap,200,9000,No,No
2024-10-06,Jayanagar,Baby Wash,62,11160,Yes,No
2024-10-06,Jayanagar,Maggi,177,3186,No,No
2024-10-06,Jayanagar,Chips,80,1600,No,No
2024-10-06,Jayanagar,Cooking Oil,67,12060,Yes,No
2024-10-06,Jayanagar,Onion,174,5220,No,No
2024-10-06,Jayanagar,Shampoo,208,54080,No,No
2024-10-06,Jayanagar,Banana,110,5500,No,No
2024-10-06,Jayanagar,Apple,76,10640,No,No
2024-10-06,Jayanagar,Cheese,180,27000,Yes,No
2024-10-06,Jayanagar,Coffee,210,58800,No,No
2024-10-06,Jayanagar,Soft Drink,225,10125,No,No
2024-10-07,BTM-2,Ice Cream,168,20160,No,No
2024-10-07,BTM-2,Butter,45,4275,Yes,No
2024-10-07,BTM-2,Shampoo,35,9100,Yes,No
2024-10-07,BTM-2,Soft Drink,154,6930,No,No
2024-10-07,BTM-2,Curd,58,2030,Yes,No
2024-10-07,BTM-2,Banana,44,2200,No,No
2024-10-07,BTM-2,Eggs Pack,85,7650,No,No
2024-10-07,BTM-2,Apple,123,17220,No,No
2024-10-07,BTM-2,Chips,71,1420,No,No
2024-10-07,BTM-2,Biscuits,81,2025,Yes,No
2024-10-07,BTM-2,Cheese,78,11700,No,No
2024-10-07,BTM-2,Cooking Oil,170,30600,No,No
2024-10-07,Koramangala,Apple,175,24500,No,No
2024-10-07,Koramangala,Juice,162,9720,Yes,No
2024-10-07,Koramangala,Detergent,30,6300,No,No
2024-10-07,Koramangala,Shampoo,131,34060,Yes,No
2024-10-07,Koramangala,Bread,133,5320,Yes,No
2024-10-07,Koramangala,Ice Cream,72,8640,No,No
2024-10-07,Koramangala,Baby Wash,113,20340,No,No
2024-10-07,Koramangala,Paneer,104,11440,Yes,No
2024-10-07,Koramangala,Chips,102,2040,Yes,No
2024-10-07,Koramangala,Eggs Pack,165,14850,No,No
2024-10-07,Koramangala,Onion,30,900,No,No
2024-10-07,Koramangala,Soft Drink,88,3960,Yes,No
2024-10-07,HSR Layout,Maggi,94,1692,No,No
2024-10-07,HSR Layout,Bread,52,2080,No,No
2024-10-07,HSR Layout,Ice Cream,118,14160,No,No
2024-10-07,HSR Layout,Apple,23,3220,No,No
2024-10-07,HSR Layout,Shampoo,199,51740,No,No
2024-10-07,HSR Layout,Soft Drink,124,5580,No,No
2024-10-07,HSR Layout,Chips,112,2240,No,No
2024-10-07,HSR Layout,Butter,127,12065,No,No
2024-10-07,HSR Layout,Cheese,96,14400,Yes,No
2024-10-07,HSR Layout,Toothpaste,122,11590,No,No
2024-10-07,HSR Layout,Chocolate,91,2730,No,No
2024-10-07,HSR Layout,Rice 5kg,82,28700,No,No
2024-10-07,HSR Layout,Soap,237,10665,Yes,No
2024-10-07,Electronic City,Juice,169,10140,No,No
2024-10-07,Electronic City,Shampoo,34,8840,No,No
2024-10-07,Electronic City,Baby Wash,81,14580,No,No
2024-10-07,Electronic City,Potato,35,980,No,No
2024-10-07,Electronic City,Coffee,50,14000,No,No
2024-10-07,Electronic City,Cheese,76,11400,Yes,No
2024-10-07,Electronic City,Chicken 1kg,176,45760,Yes,No
2024-10-07,Electronic City,Cooking Oil,115,20700,Yes,No
2024-10-07,Electronic City,Tea Powder,141,19740,No,No
2024-10-07,Electronic City,Tomato,109,3815,No,No
2024-10-07,Electronic City,Onion,210,6300,Yes,No
2024-10-07,Electronic City,Soft Drink,71,3195,No,No
2024-10-07,Electronic City,Detergent,138,28980,No,No
2024-10-07,Electronic City,Ice Cream,84,10080,No,No
2024-10-07,Electronic City,Curd,241,8435,Yes,No
2024-10-07,Indiranagar,Shampoo,243,63180,Yes,No
2024-10-07,Indiranagar,Cheese,84,12600,No,No
2024-10-07,Indiranagar,Bread,139,5560,No,No
2024-10-07,Indiranagar,Paneer,194,21340,No,No
2024-10-07,Indiranagar,Coffee,248,69440,Yes,No
2024-10-07,Indiranagar,Butter,141,13395,No,No
2024-10-07,Indiranagar,Chips,150,3000,No,No
2024-10-07,Indiranagar,Juice,53,3180,No,No
2024-10-07,Indiranagar,Tea Powder,50,7000,No,No
2024-10-07,Indiranagar,Tomato,258,9030,Yes,No
2024-10-07,Indiranagar,Banana,169,8450,Yes,No
2024-10-07,Indiranagar,Rice 5kg,186,65100,No,No
2024-10-07,Indiranagar,Soap,163,7335,No,No
2024-10-07,Indiranagar,Potato,39,1092,No,No
2024-10-07,Indiranagar,Toothpaste,215,20425,Yes,No
2024-10-07,Indiranagar,Soft Drink,142,6390,No,No
2024-10-07,Indiranagar,Eggs Pack,190,17100,No,No
2024-10-07,Whitefield,Onion,109,3270,No,No
2024-10-07,Whitefield,Coffee,137,38360,Yes,No
2024-10-07,Whitefield,Chocolate,35,1050,No,No
2024-10-07,Whitefield,Tomato,58,2030,No,No
2024-10-07,Whitefield,Ice Cream,131,15720,No,No
2024-10-07,Whitefield,Eggs Pack,94,8460,No,No
2024-10-07,Whitefield,Biscuits,105,2625,No,No
2024-10-07,Whitefield,Soft Drink,124,5580,No,No
2024-10-07,Whitefield,Toothpaste,123,11685,No,No
2024-10-07,Whitefield,Potato,79,2212,Yes,No
2024-10-07,Whitefield,Paneer,124,13640,No,No
2024-10-07,Whitefield,Juice,256,15360,Yes,No
2024-10-07,Whitefield,Bread,113,4520,No,No
2024-10-07,Whitefield,Tea Powder,89,12460,No,No
2024-10-07,Whitefield,Detergent,38,7980,No,No
2024-10-07,Whitefield,Curd,187,6545,Yes,No
2024-10-07,Whitefield,Shampoo,101,26260,No,No
